Index,Value
233,404
234,2891
235,312
236,1352
237,530
238,56
239,8
240,2314
241,753
242,1343
243,2625
244,2133
245,1093
246,2284
247,98
248,810
249,746
250,1974
251,1749
252,1943
253,687
254,2159
255,837
256,2407
257,957
258,46
259,2072
260,288
261,1172
262,580
263,997
264,96
265,2027
266,1033
267,1743
268,1566
269,1657
270,755
271,2555
272,331
273,2903
274,2696
275,2834
276,434
277,425
278,1959
279,1807
280,906
281,2485
282,856
283,500
284,2592
285,1548
286,2106
287,906
288,306
289,1032
290,959
291,37
292,1844
293,2808
294,2987
295,1283
296,1848
297,97
298,1328
299,2609
300,1963
301,143
302,1610
303,2687
304,1437
305,492
306,2327
307,1770
308,921
309,2720
310,1548
311,1676
312,2026
313,511
314,2004
315,2918
316,1276
317,2472
318,2926
319,715
320,1563
321,857
322,2057
323,2291
324,236
325,1330
326,2796
327,164
328,1723
329,314
330,1677
331,559
332,1633
333,1713
334,888
335,2120
336,1295
337,1537
338,1811
339,1492
340,166
341,2769
342,1346
343,2694
344,2303
345,2778
346,1329
347,2703
348,2719
349,524
350,1569
351,2849
352,1725
353,2830
354,881
355,1606
356,2800
357,2377
358,2986
359,2538
360,2431
361,2176
362,102
363,1429
364,2737
365,1293
366,1847
367,1815
368,2294
369,2458
370,1469
371,516
372,306
373,1286
374,893
375,2528
376,638
377,1942
378,2667
379,1134
380,2749
381,1933
382,1500
383,2241
384,1510
385,2527
386,1701
387,1274
388,716
389,1922
390,1099
391,1751
392,1042
393,2883
394,103
395,1558
396,2729
397,1005
398,218
399,2508
400,1897
401,2731
402,1515
403,2861
404,2567
405,2110
406,1
407,1723
408,1565
409,1525
410,2661
411,1095
412,394
413,1104
414,1492
415,2003
416,1482
417,480
418,315
419,1127
420,2625
421,621
422,924
423,1874
424,344
425,779
426,234
427,1957
428,85
429,2543
430,1520
431,88
432,603
433,984
434,121
435,2887
436,1620
437,1446
438,2904
439,1903
440,363
441,2263
442,482
443,1236
444,1041
445,1330
446,787
447,1326
448,2862
449,380
450,1101
451,1744
452,312
453,973
454,1519
455,2165
456,2737
457,1608
458,2983
459,51
460,1198
461,1795
462,2478
463,2986
464,585
465,2347
466,122
467,2503
468,2008
469,801
470,2353
471,523
472,2000
473,2111
474,2171
475,259
476,2882
477,1547
478,2610
479,1863
480,2206
481,1386
482,803
483,736
484,1759
485,205
486,1090
487,1960
488,2084
489,1112
490,1682
491,675
492,56
493,524
494,2944
495,732
496,524
497,295
498,826
499,366
500,47
501,2353
502,2427
503,1296
504,517
505,59
506,1024
507,2326
508,488
509,2295
510,2722
511,2774
512,2249
513,2753
514,1506
515,1456
516,26
517,2138
518,2503
519,2814
520,859
521,1771
522,2997
523,2775
524,1410
525,1603
526,337
527,2529
528,1266
529,1724
530,9
531,215
532,2705
533,2299
534,2498
535,1303
536,737
537,2533
538,1307
539,221
540,1071
541,1796
542,37
543,1618
544,2913
545,2975
546,2251
547,268
548,244
549,558
550,744
551,671
552,2544
553,2529
554,2734
555,825
556,173
557,1976
558,1150
559,2733
560,1548
561,49
562,1999
563,1417
564,2323
565,334
566,2219
567,578
568,959
569,1583
570,37
571,2239
572,288
573,2113
574,655
575,1385
576,1735
577,686
578,2023
579,936
580,1148
581,2831
582,1268
583,2212
584,1400
585,1240
586,648
587,2773
588,1485
589,766
590,2577
591,176
592,1175
593,1126
594,1318
595,2958
596,2616
597,2804
598,1952
599,1906
600,2700
601,1209
602,323
603,2147
604,1072
605,2605
606,2562
607,1669
608,2738
609,1058
610,272
611,961
612,2970
613,2573
614,1936
615,1527
616,2629
617,1130
618,598
619,2001
620,1950
621,1179
622,124
623,895
624,1166
625,1929
626,2514
627,550
628,2189
629,1411
630,2524
631,381
632,1238
633,1401
634,1775
635,1186
636,1471
637,1442
638,1866
639,1688
640,251
641,1158
642,1119
643,880
644,1678
645,2946
646,257
647,333
648,189
649,1052
650,2528
651,588
652,2963
653,1126
654,2179
655,2412
656,534
657,2880
658,1972
659,890
660,2429
661,2187
662,321
663,1112
664,1993
665,2208
666,1876
667,1573
668,410
669,1793
670,2714
671,1709
672,2339
673,2561
674,500
675,1853
676,2157
677,321
678,479
679,1545
680,450
681,2144
682,1807
683,1873
684,2045
685,2771
686,1577
687,1617
688,2550
689,2489
690,1220
691,1104
692,1558
693,2614
694,2148
695,2039
696,2245
697,684
698,2780
699,810
700,2083
701,2590
702,2680
703,714
704,1780
705,1098
706,2855
707,2112
708,2678
709,1061
710,159
711,657
712,64
713,1229
714,1218
715,279
716,655
717,1054
718,2674
719,1729
720,1785
721,415
722,531
723,308
724,2402
725,1430
726,1851
727,1769
728,1493
729,745
730,2777
731,2282
732,1804
733,588
734,1583
735,193
736,1159
737,762
738,1504
739,464
740,1123
741,653
742,2337
743,566
744,2116
745,612
746,1692
747,58
748,370
749,1837
750,2397
751,2885
752,2671
753,774
754,1371
755,1030
756,1629
757,720
758,1820
759,2173
760,1045
761,399
762,2979
763,664
764,195
765,2246
766,652
767,154
768,835
769,1021
770,524
771,2267
772,314
773,949
774,1451
775,227
776,1380
777,1830
778,2288
779,1805
780,1898
781,1955
782,1736
783,2612
784,127
785,2293
786,1613
787,1529
788,2910
789,1291
790,2289
791,1960
792,1017
793,828
794,795
795,2155
796,553
797,303
798,986
799,454
800,2380
801,2030
802,1276
803,417
804,1508
805,998
806,98
807,62
808,625
809,936
810,1486
811,1941
812,265
813,716
814,1285
815,1131
816,2151
817,561
818,2835
819,1461
820,1523
821,190
822,473
823,2706
824,320
825,2230
826,1615
827,2503
828,2229
829,1159
830,31
831,1004
832,49
833,1869
834,95
835,522
836,1041
837,2533
838,672
839,1358
840,2396
841,476
842,329
843,294
844,2177
845,190
846,599
847,2652
848,1052
849,499
850,2753
851,739
852,2570
853,424
854,874
855,322
856,288
857,1081
858,691
859,2783
860,626
861,2664
862,66
863,1915
864,3
865,282
866,1005
867,531
868,270
869,2888
870,960
871,2379
872,469
873,934
874,2331
875,2230
876,2457
877,2015
878,602
879,1029
880,1543
881,1979
882,1377
883,2105
884,1638
885,2270
886,1143
887,59
888,2100
889,254
890,1086
891,696
892,2939
893,2450
894,1044
895,420
896,1528
897,2478
898,2291
899,2805
900,925
901,2674
902,1722
903,1393
904,1300
905,2467
906,1903
907,311
908,754
909,1555
910,236
911,2850
912,901
913,2988
914,653
915,2842
916,2484
917,1481
918,1770
919,2025
920,530
921,1250
922,8
923,2543
924,2798
925,1196
926,1405
927,1496
928,119
929,2814
930,2793
931,1011
932,126
933,1749
934,1835
935,2820
936,705
937,2988
938,1533
939,974
940,123
941,1981
942,1853
943,1715
944,921
945,1226
946,933
947,2722
948,2935
949,317
950,1705
951,536
952,74
953,2213
954,768
955,9
956,2887
957,1875
958,2212
959,2947
960,2688
961,487
962,956
963,193
964,1370
965,775
966,6
967,1594
968,2739
969,1766
970,1085
971,1024
972,2953
973,1133
974,1230
975,4
976,2439
977,1863
978,1705
979,2445
980,1837
981,334
982,324
983,1428
984,2983
985,2945
986,764
987,825
988,1538
989,953
990,737
991,2320
992,606
993,1104
994,1191
995,1846
996,2131
997,2332
998,419
999,2548
1000,2542
1001,1254
1002,2915
1003,2285
1004,572
1005,1250
1006,1312
1007,380
1008,1045
1009,1883
1010,1878
1011,918
1012,1426
1013,2576
1014,1430
1015,2290
1016,866
1017,1200
1018,1678
1019,1654
1020,1876
1021,2534
1022,659
1023,289
1024,88
1025,305
1026,287
1027,2988
1028,2579
1029,1494
1030,1486
1031,409
1032,550
1033,1065
1034,266
1035,1338
1036,674
1037,1321
1038,2368
1039,2207
1040,192
1041,1027
1042,323
1043,1211
1044,2835
1045,2752
1046,378
1047,2586
1048,512
1049,2557
1050,2995
1051,2527
1052,2897
1053,224
1054,2834
1055,2716
1056,190
1057,1611
1058,2434
1059,932
1060,1625
1061,718
1062,2357
1063,2297
1064,1217
1065,199
1066,2364
1067,741
1068,2399
1069,1108
1070,1842
1071,914
1072,1772
1073,33
1074,915
1075,2099
1076,2476
1077,2622
1078,183
1079,1947
1080,2656
1081,376
1082,1474
1083,2150
1084,156
1085,2241
1086,2992
1087,2171
1088,2461
1089,105
1090,2807
1091,2297
1092,1630
1093,1754
1094,2858
1095,563
1096,2708
1097,1334
1098,528
1099,1422
1100,1962
1101,587
1102,524
1103,2986
1104,1987
1105,2388
1106,1455
1107,1623
1108,1641
1109,87
1110,628
1111,2438
1112,1129
1113,2373
1114,2146
1115,2278
1116,487
1117,761
1118,2859
1119,2615
1120,2350
1121,1553
1122,766
1123,1732
1124,2104
1125,1716
1126,1605
1127,514
1128,1802
1129,372
1130,970
1131,1679
1132,230
1133,196
1134,2911
1135,2011
1136,1309
1137,350
1138,1349
1139,1603
1140,2461
1141,2019
1142,2448
1143,37
1144,2221
1145,2885
1146,436
1147,601
1148,15
1149,620
1150,1379
1151,1302
1152,1588
1153,132
1154,719
1155,594
1156,974
1157,1721
1158,2509
1159,420
1160,1531
1161,2844
1162,591
1163,2292
1164,1615
1165,2600
1166,2622
1167,335
1168,1286
1169,678
1170,1024
1171,2676
1172,2691
1173,2251
1174,368
1175,3000
1176,493
1177,2958
1178,1701
1179,1273
1180,660
1181,1952
1182,2908
1183,105
1184,1197
1185,1911
1186,848
1187,2899
1188,567
1189,2883
1190,704
1191,2206
1192,551
1193,2502
1194,1793
1195,1188
1196,1020
1197,1039
1198,1558
1199,1162
1200,1584
1201,959
1202,2168
1203,1602
1204,62
1205,1839
1206,1391
1207,1605
1208,1762
1209,341
1210,1771
1211,2711
1212,1653
1213,2171
1214,2615
1215,1700
1216,2917
1217,1372
1218,1816
1219,2279
1220,2102
1221,2622
1222,71
1223,960
1224,2005
1225,22
1226,307
1227,793
1228,232
1229,599
1230,1237
1231,2676
1232,1417
1233,1377
1234,2081
1235,2278
1236,180
1237,1638
1238,540
1239,1266
1240,2903
1241,1975
1242,1949
1243,1408
1244,263
1245,1529
1246,2701
1247,2431
1248,2511
1249,2169
1250,1169
1251,2292
1252,1701
1253,2423
1254,159
1255,1855
1256,1251
1257,1479
1258,1213
1259,948
1260,1255
1261,473
1262,85
1263,2737
1264,2865
1265,1625
1266,1223
1267,2643
1268,1608
1269,2856
1270,1799
1271,1836
1272,2286
1273,2020
1274,428
1275,217
1276,1561
1277,2190
1278,303
1279,603
1280,542
1281,2019
1282,747
1283,564
1284,385
1285,2487
1286,14
1287,2291
1288,2800
1289,1044
1290,765
1291,2439
1292,1640
1293,866
1294,493
1295,818
1296,1970
1297,2850
1298,1645
1299,1634
1300,1031
1301,151
1302,1351
1303,2711
1304,533
1305,2237
1306,257
1307,1000
1308,1243
1309,1335
1310,1466
1311,518
1312,514
1313,2878
1314,1656
1315,1898
1316,670
1317,2844
1318,2850
1319,1294
1320,1500
1321,1729
1322,173
1323,723
1324,1076
1325,798
1326,2789
1327,979
1328,1577
1329,2146
1330,2906
1331,2664
1332,2263
1333,213
1334,1595
1335,2174
1336,746
1337,1217
1338,865
1339,2483
1340,606
1341,453
1342,451
1343,1370
1344,1553
1345,2079
1346,965
1347,1801
1348,760
1349,1322
1350,2976
1351,391
1352,1320
1353,334
1354,23
1355,1873
1356,1078
1357,2159
1358,1136
1359,944
1360,2144
1361,1707
1362,607
1363,878
1364,2129
1365,1965
1366,462
1367,2649
1368,646
1369,594
1370,1087
1371,434
1372,2300
1373,221
1374,2770
1375,1645
1376,1576
1377,2312
1378,2860
1379,2030
1380,921
1381,444
1382,1911
1383,1260
1384,802
1385,2014
1386,647
1387,940
1388,1028
1389,620
1390,1398
1391,1980
1392,605
1393,1114
1394,1296
1395,1550
1396,2938
1397,2895
1398,2191
1399,1356
1400,310
1401,2624
1402,2683
1403,147
1404,785
1405,2164
1406,845
1407,105
1408,1146
1409,1052
1410,2459
1411,1974
1412,1737
1413,1809
1414,2320
1415,775
1416,1302
1417,1457
1418,1917
1419,1797
1420,1442
1421,1086
1422,1300
1423,298
1424,2674
1425,270
1426,2230
1427,816
1428,1114
1429,2335
1430,320
1431,517
1432,992
1433,220
1434,2024
1435,1109
1436,2170
1437,1338
1438,2246
1439,2101
1440,441
1441,2740
1442,661
1443,585
1444,2572
1445,1312
1446,2040
1447,1506
1448,324
1449,1068
1450,205
1451,489
1452,738
1453,1173
1454,44
1455,1591
1456,1068
1457,1307
1458,418
1459,936
1460,2990
1461,2594
1462,587
1463,1858
1464,1979
1465,1962
1466,223
1467,21
1468,738
1469,2965
1470,1895
1471,1072
1472,627
1473,1749
1474,2550
1475,387
1476,127
1477,2478
1478,365
1479,2849
1480,2415
1481,2764
1482,1707
1483,923
1484,330
1485,138
1486,971
1487,1117
1488,2669
1489,2629
1490,226
1491,576
1492,619
1493,1614
1494,715
1495,987
1496,2983
1497,1751
1498,557
1499,850
1500,2953
1501,2736
1502,2520
1503,1029
1504,1215
1505,1343
1506,273
1507,73
1508,1846
1509,118
1510,1431
1511,1360
1512,487
1513,267
1514,2171
1515,2014
1516,60
1517,2909
1518,2997
1519,678
1520,2774
1521,2573
1522,1797
1523,2284
1524,2819
1525,697
1526,1348
1527,2780
1528,922
1529,1770
1530,459
1531,1841
1532,1463
1533,551
1534,1905
1535,496
1536,472
1537,1275
1538,2978
1539,2148
1540,2698
1541,1926
1542,2798
1543,1081
1544,1631
1545,1879
1546,1257
1547,856
1548,683
1549,1932
1550,1652
1551,726
1552,182
1553,347
1554,1082
1555,2155
1556,2150
1557,1030
1558,496
1559,1042
1560,2609
1561,138
1562,236
1563,2727
1564,1172
1565,1344
1566,246
1567,1883
1568,200
1569,1266
1570,2136
1571,1058
1572,2000
1573,2264
1574,1997
1575,2847
1576,916
1577,2547
1578,1715
1579,1575
1580,2339
1581,1902
1582,1618
1583,2445
1584,673
1585,1646
1586,2821
1587,2238
1588,834
1589,762
1590,2698
1591,1221
1592,97
1593,1342
1594,322
1595,958
1596,2582
1597,2567
1598,1504
1599,469
1600,1521
1601,841
1602,200
1603,1861
1604,1973
1605,2744
1606,1353
1607,2782
1608,1659
1609,2470
1610,1592
1611,2953
1612,810
1613,2114
1614,2985
1615,1656
1616,2451
1617,928
1618,2250
1619,207
1620,1061
1621,344
1622,193
1623,804
1624,911
1625,2920
1626,182
1627,1571
1628,2607
1629,325
1630,593
1631,450
1632,1047
1633,2301
1634,2537
1635,2933
1636,2065
1637,799
1638,2774
1639,775
1640,1715
1641,2999
1642,2716
1643,2463
1644,2509
1645,777
1646,2683
1647,1194
1648,1923
1649,1070
1650,1420
1651,873
1652,2812
1653,883
1654,1619
1655,2005
1656,2750
1657,1390
1658,1762
1659,2931
1660,2344
1661,2611
1662,2077
1663,165
1664,547
1665,770
1666,2431
1667,480
1668,616
1669,125
1670,842
1671,1075
1672,547
1673,2526
1674,2265
1675,2774
1676,69
1677,984
1678,1414
1679,1746
1680,1476
1681,2340
1682,573
1683,1270
1684,1230
1685,2391
1686,952
1687,459
1688,1635
1689,549
1690,202
1691,230
1692,1741
1693,2536
1694,1207
1695,2457
1696,1480
1697,2823
1698,70
1699,1689
1700,1224
1701,1397
1702,1093
1703,1840
1704,27
1705,1702
1706,994
1707,2717
1708,2412
1709,1434
1710,1230
1711,2297
1712,244
1713,2469
1714,612
1715,316
1716,254
1717,2809
1718,386
1719,999
1720,2812
1721,1637
1722,2953
1723,937
1724,157
1725,354
1726,1846
1727,633
1728,2692
1729,296
1730,564
1731,1790
1732,1796
1733,609
1734,2572
1735,1353
1736,2603
1737,1471
1738,503
1739,2457
1740,2539
1741,2347
1742,2001
1743,2925
1744,1963
1745,1931
1746,1616
1747,1890
1748,2641
1749,82
1750,1836
1751,1496
1752,2006
1753,515
1754,2213
1755,1211
1756,746
1757,2610
1758,559
1759,2436
1760,1146
1761,1526
1762,1074
1763,1220
1764,57
1765,1103
1766,875
1767,766
1768,1066
1769,499
1770,2919
1771,2986
1772,729
1773,1102
1774,2873
1775,2892
1776,2501
1777,1228
1778,2163
1779,716
1780,1549
1781,2163
1782,2426
1783,2138
1784,804
1785,2111
1786,2787
1787,2527
1788,804
1789,1865
1790,2189
1791,97
1792,2203
1793,979
1794,1004
1795,802
1796,35
1797,586
1798,1479
1799,498
1800,833
1801,1620
1802,129
1803,1966
1804,87
1805,2326
1806,1894
1807,2581
1808,2157
1809,2533
1810,2177
1811,2035
1812,920
1813,1236
1814,2529
1815,2322
1816,1077
1817,253
1818,778
1819,2370
1820,2753
1821,1776
1822,1326
1823,2909
1824,1972
1825,137
1826,2133
1827,1676
1828,2822
1829,2445
1830,650
1831,1226
1832,1444
1833,101
1834,1365
1835,1434
1836,178
1837,896
1838,1194
1839,255
1840,2259
1841,347
1842,1210
1843,1564
1844,1012
1845,570
1846,2239
1847,968
1848,1801
1849,1465
1850,1269
1851,532
1852,249
1853,1456
1854,3000
1855,2533
1856,210
1857,1451
1858,969
1859,1751
1860,605
1861,811
1862,2088
1863,917
1864,1758
1865,855
1866,981
1867,2745
1868,920
1869,901
1870,774
1871,1257
1872,1515
1873,2594
1874,934
1875,1475
1876,2687
1877,2883
1878,244
1879,2758
1880,1760
1881,1330
1882,584
1883,1455
1884,863
1885,1815
1886,2619
1887,777
1888,573
1889,993
1890,2599
1891,422
1892,1854
1893,2681
1894,421
1895,1331
1896,1710
1897,1861
1898,2255
1899,298
1900,2207
1901,1397
1902,311
1903,2351
1904,2319
1905,1780
1906,1083
1907,2103
1908,1673
1909,396
1910,1223
1911,1767
1912,737
1913,489
1914,462
1915,1756
1916,2938
1917,2307
1918,1314
1919,1784
1920,574
1921,2736
1922,2206
1923,1457
1924,1164
1925,2064
1926,191
1927,2948
1928,1147
1929,813
1930,948
1931,656
1932,1354
1933,1901
1934,1775
1935,1882
1936,2476
1937,1113
1938,2339
1939,1928
1940,1885
1941,581
1942,1543
1943,948
1944,263
1945,892
1946,1085
1947,1587
1948,1690
1949,2352
1950,1277
1951,82
1952,257
1953,822
1954,897
1955,2412
1956,2381
1957,499
1958,869
1959,2591
1960,570
1961,718
1962,2771
1963,238
1964,1808
1965,189
1966,1809
1967,747
1968,1277
1969,151
1970,2946
1971,2608
1972,2538
1973,296
1974,1180
1975,1093
1976,2495
1977,1949
1978,1378
1979,2384
1980,2275
1981,2045
1982,975
1983,2845
1984,1664
1985,1401
1986,805
1987,2043
1988,621
1989,2333
1990,2038
1991,2151
1992,1723
1993,2040
1994,1741
1995,2211
1996,2783
1997,904
1998,456
1999,2596
2000,1525
2001,2567
2002,347
2003,2201
2004,160
2005,2943
2006,2347
2007,510
2008,2111
2009,2182
2010,940
2011,1962
2012,1342
2013,900
2014,1308
2015,1636
2016,1681
2017,2482
2018,2670
2019,2584
2020,798
2021,1777
2022,351
2023,2761
2024,2119
2025,1906
2026,1151
2027,1762
2028,2660
2029,2159
2030,1855
2031,1565
2032,2227
2033,1689
2034,652
2035,933
2036,899
2037,2167
2038,2739
2039,1211
2040,1199
2041,837
2042,735
2043,509
2044,1469
2045,1405
2046,381
2047,1344
2048,2401
2049,509
2050,52
2051,2244
2052,915
2053,818
2054,409
2055,1723
2056,2406
2057,1836
2058,171
2059,1295
2060,1704
2061,357
2062,2906
2063,2274
2064,1427
2065,2807
2066,2232
2067,2259
2068,282
2069,324
2070,295
2071,2357
2072,1280
2073,1885
2074,553
2075,2457
2076,1374
2077,2892
2078,2062
2079,0
2080,2600
2081,2407
2082,694
2083,1995
2084,1213
2085,125
2086,2286
2087,1722
2088,2765
2089,402
2090,742
2091,2925
2092,1452
2093,831
2094,2544
2095,550
2096,2462
2097,1944
2098,2113
2099,638
2100,1591
2101,2441
2102,1594
2103,1272
2104,2922
2105,2247
2106,984
2107,2477
2108,1609
2109,2777
2110,635
2111,2600
2112,1772
2113,2643
2114,2924
2115,2312
2116,2853
2117,2160
2118,1596
2119,1110
2120,167
2121,354
2122,32
2123,331
2124,1930
2125,1604
2126,1445
2127,1558
2128,2701
2129,2972
2130,1460
2131,1166
2132,1622
2133,97
2134,1471
2135,1823
2136,1283
2137,2572
2138,1972
2139,1162
2140,475
2141,361
2142,1919
2143,961
2144,226
2145,2045
2146,1514
2147,2276
2148,515
2149,2698
2150,2577
2151,759
2152,1605
2153,1460
2154,2316
2155,2773
2156,2284
2157,137
2158,1454
2159,2882
2160,2920
2161,964
2162,872
2163,1618
2164,1261
2165,941
2166,2481
2167,1691
2168,979
2169,2773
2170,2983
2171,864
2172,693
2173,2850
2174,2143
2175,2647
2176,1600
2177,2200
2178,681
2179,1983
2180,383
2181,1916
2182,2136
2183,1373
2184,380
2185,124
2186,2135
2187,1303
2188,1821
2189,2851
2190,220
2191,2118
2192,219
2193,327
2194,771
2195,987
2196,192
2197,2829
2198,106
2199,955
2200,714
2201,2045
2202,71
2203,958
2204,963
2205,2208
2206,525
2207,2119
2208,1911
2209,1646
2210,146
2211,410
2212,2427
2213,2579
2214,2012
2215,750
2216,1940
2217,53
2218,1000
2219,2537
2220,2640
2221,2271
2222,1068
2223,1019
2224,2974
2225,2870
2226,1316
2227,1151
2228,2362
2229,1592
2230,449
2231,2956
2232,2177
2233,1450
2234,1415
2235,2984
2236,979
2237,2617
2238,2325
2239,2479
2240,2384
2241,2524
2242,762
2243,2383
2244,1024
2245,1545
2246,500
2247,1118
2248,1576
2249,374
2250,959
2251,1032
2252,2
2253,2717
2254,2163
2255,1863
2256,2483
2257,1076
2258,765
2259,2585
2260,1626
2261,1876
2262,738
2263,1023
2264,2834
2265,2019
2266,538
2267,44
2268,416
2269,2316
2270,2130
2271,1855
2272,1570
2273,448
2274,323
2275,2252
2276,233
2277,1337
2278,1862
2279,719
2280,940
2281,2108
2282,2997
2283,40
2284,366
2285,2686
2286,2140
2287,2504
2288,2578
2289,1828
2290,2854
2291,1780
2292,1791
2293,1852
2294,2975
2295,2631
2296,810
2297,2847
2298,1461
2299,555
2300,2295
2301,1348
2302,760
2303,691
2304,256
2305,2762
2306,2396
2307,437
2308,2179
2309,2694
2310,1487
2311,1634
2312,1128
2313,1549
2314,549
2315,2464
2316,2293
2317,2570
2318,2405
2319,899
2320,789
2321,2791
2322,1562
2323,109
2324,2587
2325,490
2326,47
2327,1510
2328,2682
2329,1294
2330,1384
2331,2136
2332,316
2333,1777
2334,963
2335,2292
2336,67
2337,2597
2338,677
2339,2546
2340,93
2341,758
2342,1983
2343,128
2344,752
2345,1603
2346,1020
2347,227
2348,2419
2349,1201
2350,485
2351,1373
2352,723
2353,369
2354,920
2355,2907
2356,2001
2357,2287
2358,0
2359,225
2360,2454
2361,2353
2362,580
2363,1842
2364,2088
2365,578
2366,1935
2367,1266
2368,738
2369,1392
2370,1152
2371,1658
2372,2264
2373,1006
2374,745
2375,191
2376,2697
2377,1681
2378,1648
2379,1972
2380,2109
2381,1514
2382,304
2383,674
2384,299
2385,2182
2386,348
2387,2630
2388,627
2389,2196
2390,818
2391,2928
2392,1367
2393,1860
2394,1507
2395,255
2396,2226
2397,2245
2398,263
2399,1316
2400,829
2401,2049
2402,2981
2403,1182
2404,2767
2405,1227
2406,2059
2407,0
2408,1050
2409,1832
2410,1016
2411,1961
2412,2176
2413,2269
2414,2166
2415,2133
2416,1999
2417,2863
2418,1775
2419,1443
2420,430
2421,2808
2422,1388
2423,1956
2424,4
2425,1955
2426,505
2427,170
2428,199
2429,2685
2430,1231
2431,1907
2432,362
2433,1490
2434,624
2435,907
2436,635
2437,126
2438,2409
2439,827
2440,2199
2441,1526
2442,649
2443,2108
2444,1068
2445,376
2446,1834
2447,1385
2448,192
2449,1740
2450,9
2451,1068
2452,703
2453,1789
2454,1494
2455,1036
2456,2982
2457,1985
2458,1590
2459,724
2460,1058
2461,2025
2462,126
2463,79
2464,1283
2465,1053
2466,89
2467,2628
2468,303
2469,1738
2470,1108
2471,194
2472,766
2473,1173
2474,1945
2475,2074
2476,1482
2477,370
2478,2874
2479,1002
2480,205
2481,2580
2482,920
2483,2644
2484,1218
2485,1266
2486,1262
2487,918
2488,2956
2489,1490
2490,2789
2491,2838
2492,1736
2493,1456
2494,1963
2495,2134
2496,544
2497,1592
2498,2298
2499,957
2500,2749
2501,147
2502,1105
2503,2819
2504,1006
2505,792
2506,583
2507,181
2508,2574
2509,2912
2510,2444
2511,2531
2512,2225
2513,2818
2514,761
2515,2182
2516,2949
2517,605
2518,998
2519,580
2520,2054
2521,2628
2522,2685
2523,1993
2524,683
2525,1831
2526,2450
2527,2626
2528,1270
2529,967
2530,613
2531,2684
2532,70
2533,1849
2534,2402
2535,2897
2536,964
2537,2659
2538,386
2539,1814
2540,688
2541,1299
2542,2870
2543,2677
2544,2976
2545,2037
2546,284
2547,52
2548,2179
2549,2121
2550,2277
2551,10
2552,2913
2553,970
2554,316
2555,794
2556,1546
2557,1985
2558,2175
2559,959
2560,83
2561,1370
2562,123
2563,527
2564,2993
2565,886
2566,1652
2567,930
2568,654
2569,2865
2570,929
2571,2190
2572,1742
2573,2543
2574,65
2575,1668
2576,158
2577,1347
2578,2706
2579,972
2580,876
2581,417
2582,2432
2583,2215
2584,1152
2585,2055
2586,2725
2587,997
2588,2370
2589,2291
2590,1806
2591,1849
2592,611
2593,2478
2594,1476
2595,2346
2596,556
2597,1671
2598,1263
2599,578
2600,1324
2601,2083
2602,2803
2603,2845
2604,2138
2605,2860
2606,2618
2607,1513
2608,2882
2609,1297
2610,2727
2611,2533
2612,110
2613,1487
2614,1558
2615,2797
2616,1702
2617,717
2618,2331
2619,2374
2620,1649
2621,415
2622,391
2623,611
2624,58
2625,1625
2626,2539
2627,2402
2628,2994
2629,1483
2630,622
2631,188
2632,937
2633,2725
2634,2292
2635,152
2636,860
2637,2761
2638,1158
2639,916
2640,1922
2641,2601
2642,2397
2643,1007
2644,2488
