Index,Value
275,21015
276,18619
277,20531
278,14134
279,22717
280,14156
281,7181
282,7861
283,10603
284,29623
285,10204
286,15937
287,29608
288,5398
289,570
290,26944
291,22072
292,2668
293,17674
294,5585
295,24741
296,16540
297,15142
298,19689
299,20451
300,21812
301,27463
302,120
303,14584
304,10480
305,1067
306,18506
307,8971
308,5437
309,5894
310,2496
311,19591
312,2084
313,12488
314,22097
315,19560
316,243
317,1930
318,23893
319,421
320,22962
321,15503
322,29601
323,583
324,23681
325,12628
326,28057
327,23995
328,13019
329,1103
330,10545
331,28277
332,26947
333,21155
334,11686
335,16970
336,488
337,3115
338,10870
339,5170
340,12651
341,4492
342,14125
343,12564
344,20915
345,9292
346,4505
347,20435
348,23045
349,9773
350,12123
351,22480
352,1028
353,16721
354,9682
355,18493
356,19654
357,27369
358,1695
359,18219
360,23488
361,25008
362,1105
363,21933
364,17679
365,18963
366,15593
367,24369
368,24554
369,7666
370,5016
371,21106
372,8652
373,24855
374,14779
375,3161
376,467
377,4947
378,28115
379,21919
380,9445
381,11590
382,24118
383,27206
384,24622
385,18572
386,3877
387,17602
388,10980
389,7675
390,4269
391,27978
392,19866
393,22954
394,19164
395,9847
396,24924
397,5368
398,26859
399,28496
400,29926
401,9241
402,29074
403,15846
404,1
405,23154
406,12023
407,13579
408,10423
409,27054
410,22905
411,17249
412,11695
413,21698
414,26507
415,3391
416,2510
417,4414
418,27031
419,21876
420,14490
421,1725
422,23889
423,9578
424,7352
425,28158
426,26708
427,11932
428,10153
429,3353
430,26648
431,13190
432,12477
433,7895
434,28521
435,7645
436,19541
437,6100
438,25431
439,7456
440,20895
441,249
442,19608
443,1309
444,4509
445,13110
446,943
447,3856
448,22896
449,3135
450,1500
451,17354
452,25872
453,25264
454,24608
455,12392
456,957
457,27732
458,1103
459,15171
460,19075
461,25627
462,19935
463,2441
464,16069
465,9891
466,5781
467,26196
468,9525
469,26557
470,9867
471,5358
472,20814
473,13644
474,8036
475,21894
476,12306
477,25352
478,1871
479,26684
480,12234
481,10334
482,23642
483,23685
484,22951
485,21158
486,13965
487,27118
488,1478
489,6487
490,12128
491,7478
492,27936
493,14874
494,5070
495,28690
496,26612
497,26177
498,7090
499,1186
500,22697
501,14756
502,27768
503,11097
504,16505
505,24181
506,9584
507,23014
508,14156
509,16637
510,20526
511,24500
512,24058
513,26312
514,23902
515,17739
516,10972
517,18589
518,985
519,15667
520,11108
521,13864
522,18261
523,28857
524,6810
525,21112
526,11449
527,5214
528,29623
529,13740
530,24210
531,21551
532,12127
533,13523
534,274
535,9822
536,16779
537,5233
538,2064
539,14514
540,16786
541,19507
542,537
543,5827
544,10856
545,19441
546,12759
547,19259
548,12497
549,8641
550,3204
551,27827
552,26276
553,20589
554,27972
555,3417
556,13119
557,978
558,22107
559,14623
560,25401
561,1129
562,6550
563,21638
564,4660
565,21861
566,6875
567,2671
568,9228
569,304
570,1127
571,3516
572,12074
573,8458
574,22812
575,9788
576,12605
577,22962
578,8035
579,24526
580,27556
581,7438
582,23216
583,15072
584,17280
585,28973
586,28926
587,7658
588,5021
589,1065
590,3756
591,17244
592,21812
593,18458
594,3493
595,16498
596,15980
597,9732
598,23266
599,3931
600,5803
601,15824
602,22324
603,28245
604,6797
605,19056
606,29376
607,4923
608,5088
609,22037
610,23182
611,16260
612,23004
613,25105
614,7308
615,18125
616,11832
617,27813
618,22878
619,7866
620,6183
621,18177
622,8028
623,4236
624,20342
625,15941
626,25112
627,28494
628,15607
629,16983
630,20288
631,16443
632,2419
633,16267
634,2929
635,28027
636,5337
637,2501
638,7948
639,8010
640,10361
641,16560
642,19329
643,3519
644,28906
645,21815
646,23394
647,13914
648,18553
649,18138
650,18102
651,25002
652,10536
653,345
654,12376
655,16844
656,18413
657,799
658,6221
659,27795
660,20514
661,17472
662,26330
663,15500
664,919
665,28378
666,27893
667,22797
668,18019
669,17636
670,21352
671,9140
672,4561
673,28133
674,25265
675,14687
676,25285
677,3
678,9411
679,4379
680,26567
681,24274
682,11898
683,26538
684,22123
685,16106
686,6359
687,11707
688,11082
689,5860
690,29549
691,2987
692,7193
693,17064
694,27907
695,21983
696,22535
697,16688
698,16296
699,11653
700,12103
701,16481
702,15128
703,16178
704,20324
705,14012
706,26315
707,23438
708,21522
709,29938
710,28422
711,23278
712,26976
713,13962
714,18179
715,6984
716,26540
717,5756
718,5714
719,4675
720,24572
721,29119
722,11632
723,5451
724,16024
725,6394
726,10686
727,12166
728,1617
729,22141
730,21152
731,10742
732,7683
733,9429
734,18787
735,10763
736,4688
737,14584
738,21301
739,28140
740,19055
741,28496
742,16658
743,3024
744,22849
745,4992
746,4041
747,11816
748,7760
749,28929
750,236
751,3139
752,839
753,29052
754,10903
755,29274
756,2053
757,10891
758,14172
759,8223
760,3422
761,16655
762,12951
763,17014
764,25217
765,20162
766,29279
767,16757
768,16582
769,28591
770,15703
771,916
772,26968
773,26748
774,20788
775,17960
776,28823
777,24212
778,13021
779,4079
780,20459
781,13597
782,12049
783,24514
784,22678
785,9859
786,11908
787,12632
788,20745
789,6797
790,22096
791,3333
792,21499
793,4663
794,29830
795,19073
796,17586
797,8047
798,26703
799,16388
800,6880
801,17991
802,16420
803,27122
804,9607
805,25784
806,22061
807,2831
808,22125
809,3553
810,2446
811,20067
812,5320
813,20319
814,17645
815,28177
816,29409
817,24639
818,21815
819,7046
820,22106
821,17531
822,22434
823,27271
824,3136
825,18372
826,12181
827,29530
828,26357
829,19490
830,4963
831,23631
832,16641
833,1614
834,18470
835,28698
836,29623
837,27979
838,22995
839,19441
840,11268
841,23781
842,3949
843,7098
844,19352
845,21043
846,13738
847,8225
848,11504
849,2371
850,2467
851,1517
852,77
853,11209
854,2800
855,27859
856,25659
857,9494
858,17386
859,24919
860,17482
861,27223
862,11917
863,9397
864,9201
865,1357
866,9579
867,15181
868,18550
869,291
870,3485
871,26946
872,23072
873,28007
874,17917
875,7394
876,26783
877,9422
878,3322
879,7839
880,25089
881,24937
882,11692
883,2228
884,19100
885,29470
886,13418
887,24547
888,12845
889,925
890,19562
891,20552
892,29609
893,11109
894,2132
895,15279
896,18037
897,11710
898,19790
899,12427
900,22215
901,3433
902,11095
903,24015
904,10245
905,6359
906,25848
907,28332
908,23606
909,20553
910,24596
911,9990
912,17814
913,14858
914,18126
915,10073
916,5279
917,20976
918,21142
919,20633
920,1587
921,29938
922,18702
923,10022
924,15266
925,15954
926,12371
927,440
928,91
929,5613
930,11697
931,11312
932,12890
933,409
934,9405
935,21617
936,19072
937,20545
938,12133
939,19918
940,29983
941,29845
942,13872
943,22937
944,12361
945,24592
946,7827
947,18199
948,1382
949,22816
950,24206
951,9043
952,6300
953,23419
954,21474
955,11565
956,7764
957,22824
958,23662
959,21284
960,21218
961,14866
962,8254
963,25005
964,29802
965,18501
966,8240
967,18692
968,27787
969,5429
970,16934
971,7984
972,10882
973,5160
974,23600
975,24918
976,24500
977,15330
978,1481
979,19712
980,580
981,23990
982,19204
983,25997
984,8939
985,21207
986,29621
987,9025
988,11883
989,3744
990,1982
991,26813
992,23957
993,29304
994,4860
995,15282
996,1341
997,27154
998,4270
999,25414
1000,3155
1001,22120
1002,15878
1003,14985
1004,21374
1005,29379
1006,11051
1007,11231
1008,502
1009,14163
1010,24716
1011,3003
1012,21332
1013,26102
1014,24733
1015,14930
1016,27525
1017,5005
1018,16969
1019,5831
1020,13776
1021,27886
1022,25458
1023,16762
1024,24070
1025,24713
1026,5179
1027,2638
1028,6487
1029,2327
1030,10205
1031,5753
1032,20982
1033,4256
1034,27804
1035,26917
1036,25707
1037,25267
1038,8459
1039,24875
1040,22605
1041,6798
1042,9573
1043,22805
1044,4693
1045,7096
1046,6762
1047,7729
1048,3400
1049,493
1050,28055
1051,16624
1052,17687
1053,2170
1054,18440
1055,17993
1056,18135
1057,348
1058,19353
1059,17784
1060,14382
1061,7168
1062,14183
1063,16477
1064,8842
1065,1844
1066,28379
1067,4917
1068,9587
1069,24410
1070,20710
1071,3747
1072,5871
1073,7413
1074,15980
1075,8583
1076,3133
1077,11165
1078,19474
1079,20721
1080,28865
1081,15610
1082,20240
1083,4979
1084,10375
1085,13123
1086,20007
1087,5996
1088,25720
1089,15779
1090,22498
1091,10978
1092,17424
1093,624
1094,24638
1095,15012
1096,13354
1097,21165
1098,23876
1099,14442
1100,7725
1101,27188
1102,22903
1103,9087
1104,24248
1105,21404
1106,12684
1107,16777
1108,10354
1109,10233
1110,23986
1111,426
1112,3973
1113,1131
1114,17093
1115,13290
1116,17139
1117,12319
1118,7404
1119,1380
1120,1963
1121,25343
1122,8296
1123,2072
1124,25764
1125,6370
1126,29290
1127,13213
1128,18504
1129,20286
1130,11825
1131,23324
1132,957
1133,26583
1134,28893
1135,13895
1136,28726
1137,26251
1138,5178
1139,13583
1140,20553
1141,13937
1142,24593
1143,29048
1144,20230
1145,13443
1146,6117
1147,25079
1148,23516
1149,28178
1150,6641
1151,6705
1152,23226
1153,22496
1154,28550
1155,1373
1156,14998
1157,10099
1158,19169
1159,24147
1160,6514
1161,23485
1162,19043
1163,21839
1164,24298
1165,20036
1166,2296
1167,6720
1168,3176
1169,239
1170,1416
1171,1918
1172,2678
1173,18520
1174,17667
1175,24692
1176,5892
1177,6949
1178,22251
1179,25293
1180,2368
1181,17114
1182,17313
1183,21287
1184,1360
1185,9144
1186,9091
1187,12451
1188,17593
1189,8382
1190,17741
1191,14181
1192,25340
1193,4186
1194,11309
1195,25237
1196,9005
1197,23582
1198,24222
1199,9438
1200,5157
1201,11027
1202,29656
1203,19397
1204,27819
1205,19264
1206,15120
1207,3597
1208,15446
1209,19020
1210,14316
1211,20031
1212,5296
1213,24735
1214,12674
1215,23482
1216,26984
1217,13093
1218,21820
1219,29266
1220,10828
1221,4189
1222,24534
1223,11123
1224,3459
1225,29562
1226,13460
1227,18917
1228,21902
1229,26381
1230,27360
1231,8255
1232,26512
1233,5175
1234,994
1235,7600
1236,24867
1237,11993
1238,20662
1239,7239
1240,17469
1241,3917
1242,11140
1243,15220
1244,2806
1245,18595
1246,26862
1247,610
1248,3984
1249,11821
1250,2638
1251,14936
1252,8698
1253,17939
1254,18565
1255,10076
1256,11310
1257,17931
1258,9185
1259,8811
1260,5209
1261,5984
1262,5776
1263,21441
1264,13001
1265,19053
1266,16739
1267,11585
1268,2724
1269,21613
1270,9284
1271,29093
1272,20162
1273,20939
1274,4876
1275,24775
1276,17760
1277,6305
1278,28258
1279,3012
1280,18349
1281,25798
1282,22493
1283,1838
1284,27835
1285,12791
1286,2466
1287,25483
1288,29824
1289,16283
1290,6795
1291,18679
1292,15287
1293,6868
1294,21821
1295,15258
1296,29855
1297,20981
1298,1795
1299,19475
1300,12728
1301,17086
1302,14729
1303,29987
1304,19474
1305,18981
1306,4517
1307,22535
1308,13162
1309,8662
1310,22098
1311,17262
1312,4893
1313,10710
1314,14263
1315,21822
1316,17683
1317,22095
1318,28854
1319,13897
1320,10032
1321,7369
1322,4219
1323,29596
1324,9398
1325,21813
1326,2409
1327,17597
1328,18012
1329,22593
1330,6935
1331,2528
1332,18875
1333,8945
1334,3644
1335,16070
1336,12250
1337,13650
1338,11500
1339,23860
1340,7740
1341,7112
1342,896
1343,15778
1344,7152
1345,26277
1346,20166
1347,8133
1348,916
1349,591
1350,14428
1351,26564
1352,27518
1353,21396
1354,5916
1355,26855
1356,5623
1357,14504
1358,20060
1359,25445
1360,23835
1361,6936
1362,2354
1363,1450
1364,16156
1365,7322
1366,21623
1367,21410
1368,11863
1369,16141
1370,22132
1371,20828
1372,1210
1373,1519
1374,27621
1375,11824
1376,20846
1377,3061
1378,12481
1379,25346
1380,20113
1381,7860
1382,24237
1383,16314
1384,9719
1385,28921
1386,3606
1387,9485
1388,24491
1389,20665
1390,22510
1391,15489
1392,9672
1393,16145
1394,23170
1395,6005
1396,20221
1397,25815
1398,5740
1399,10154
1400,29
1401,8960
1402,10409
1403,567
1404,27476
1405,1561
1406,29093
1407,24248
1408,2598
1409,12848
1410,19228
1411,952
1412,7481
1413,1739
1414,1468
1415,26485
1416,20550
1417,1301
1418,12573
1419,28666
1420,22524
1421,4891
1422,6689
1423,24352
1424,28693
1425,10163
1426,13371
1427,9579
1428,11740
1429,29691
1430,15189
1431,8216
1432,19819
1433,1926
1434,24501
1435,5233
1436,29557
1437,20687
1438,11316
1439,13539
1440,18936
1441,28410
1442,4413
1443,15450
1444,25420
1445,28921
1446,17673
1447,21283
1448,11004
1449,3303
1450,9359
1451,23996
1452,6559
1453,29804
1454,8044
1455,25736
1456,29154
1457,2153
1458,7218
1459,29070
1460,6842
1461,9120
1462,19544
1463,1775
1464,27281
1465,28213
1466,20595
1467,13534
1468,16253
1469,16108
1470,27746
1471,20293
1472,9800
1473,10950
1474,12231
1475,29366
1476,26491
1477,18652
1478,14763
1479,22414
1480,1668
1481,29381
1482,18937
1483,14663
1484,15474
1485,1947
1486,16739
1487,11687
1488,24454
1489,16884
1490,26436
1491,24000
1492,20685
1493,13594
1494,22854
1495,11533
1496,24192
1497,12046
1498,8192
1499,7705
1500,29645
1501,12453
1502,7089
1503,8103
1504,4176
1505,12988
1506,4435
1507,13777
1508,28220
1509,6307
1510,18841
1511,7723
1512,16119
1513,12160
1514,12389
1515,19061
1516,4934
1517,10740
1518,22369
1519,1578
1520,7833
1521,21775
1522,9372
1523,16819
1524,9011
1525,14293
1526,12940
1527,26161
1528,10416
1529,22912
1530,17873
1531,18969
1532,2932
1533,7481
1534,24605
1535,20309
1536,26294
1537,11830
1538,29870
1539,26232
1540,27090
1541,1944
1542,21082
1543,23137
1544,2343
1545,3721
1546,3708
1547,12257
1548,14941
1549,16350
1550,27354
1551,22484
1552,18550
1553,14073
1554,24636
1555,7698
1556,8635
1557,16392
1558,29978
1559,11378
1560,6591
1561,19394
1562,8487
1563,9183
1564,18691
1565,21365
1566,25785
1567,29596
1568,13743
1569,8067
1570,9251
1571,8767
1572,24908
1573,18214
1574,13080
1575,2273
1576,18159
1577,11069
1578,8743
1579,14743
1580,29399
1581,16000
1582,9742
1583,18616
1584,24341
1585,17524
1586,19617
1587,11663
1588,27655
1589,26590
1590,22135
1591,19746
1592,28709
1593,28568
1594,516
1595,15650
1596,16035
1597,23527
1598,15705
1599,8247
1600,7292
1601,20394
1602,16088
1603,27557
1604,7978
1605,7142
1606,4174
1607,23285
1608,11642
1609,2901
1610,13644
1611,27510
1612,24877
1613,24197
1614,20330
1615,8294
1616,10641
1617,6794
1618,7798
1619,10409
1620,9991
1621,26443
1622,5521
1623,4627
1624,16980
1625,18341
1626,15518
1627,12810
1628,16788
1629,10596
1630,13782
1631,24936
1632,4360
1633,20806
1634,10482
1635,8934
1636,26315
1637,14337
1638,22678
1639,2490
1640,7933
1641,7955
1642,20859
1643,7350
1644,10342
1645,10952
1646,14626
1647,24695
1648,11306
1649,1407
1650,22165
1651,10147
1652,4498
1653,24456
1654,18650
1655,6722
1656,29884
1657,24490
1658,11408
1659,25150
1660,7286
1661,1889
1662,29592
1663,20381
1664,17781
1665,10828
1666,21107
1667,6822
1668,15168
1669,15561
1670,18038
1671,16098
1672,24033
1673,24207
1674,14240
1675,14328
1676,26149
1677,22367
1678,1168
1679,22624
1680,16826
1681,7018
1682,3547
1683,16563
1684,27968
1685,14306
1686,2247
1687,18135
1688,8227
1689,6692
1690,26965
1691,3079
1692,15603
1693,8532
1694,24325
1695,20426
1696,17383
1697,11736
1698,11292
1699,12426
1700,2323
1701,3852
1702,29105
1703,20168
1704,4483
1705,9021
1706,20707
1707,16689
1708,27088
1709,4490
1710,14582
1711,1457
1712,17362
1713,10910
1714,1132
1715,23262
1716,23461
1717,29015
1718,15106
1719,6578
1720,9469
1721,27205
1722,13941
1723,22916
1724,8675
1725,8968
1726,9206
1727,16115
1728,5378
1729,24262
1730,25717
1731,13288
1732,23335
1733,1588
1734,16984
1735,15389
1736,15050
1737,26885
1738,11392
1739,1781
1740,8615
1741,10836
1742,26427
1743,25865
1744,23769
1745,3715
1746,11009
1747,6606
1748,26262
1749,1552
1750,11622
1751,17571
1752,28927
1753,11543
1754,1765
1755,16266
1756,18309
1757,5054
1758,7893
1759,25535
1760,3052
1761,22836
1762,3359
1763,22997
1764,15780
1765,18631
1766,21285
1767,17347
1768,10749
1769,4023
1770,29362
1771,2780
1772,7715
1773,28697
1774,11795
1775,19510
1776,7042
1777,18998
1778,16862
1779,15064
1780,16912
1781,22178
1782,24930
1783,16529
1784,10202
1785,28680
1786,16588
1787,20691
1788,19463
1789,26564
1790,20389
1791,4132
1792,299
1793,28322
1794,23537
1795,12973
1796,23423
1797,7539
1798,25314
1799,25415
1800,6827
1801,7288
1802,10685
1803,17988
1804,19482
1805,28938
1806,22218
1807,27482
1808,15370
1809,2121
1810,20104
1811,22011
1812,26956
1813,1336
1814,16291
1815,28390
1816,28169
1817,5710
1818,22574
1819,691
1820,4638
1821,1343
1822,24694
1823,1800
1824,843
1825,26540
1826,26657
1827,1950
1828,17626
1829,20951
1830,27659
1831,18382
1832,19583
1833,16499
1834,7483
1835,5066
1836,22116
1837,266
1838,18523
1839,18644
1840,2787
1841,21449
1842,5388
1843,4342
1844,5123
1845,48
1846,19572
1847,28797
1848,26624
1849,16679
1850,24831
1851,9836
1852,8181
1853,6038
1854,11785
1855,22747
1856,22918
1857,4216
1858,25872
1859,22092
1860,28182
1861,29646
1862,13515
1863,9150
1864,21568
1865,7963
1866,26758
1867,10160
1868,23071
1869,2943
1870,22061
1871,1110
1872,29307
1873,28187
1874,28306
1875,9389
1876,16
1877,3255
1878,28226
1879,19273
1880,8297
1881,13176
1882,24661
1883,17861
1884,12226
1885,25675
1886,20592
1887,4200
1888,27
1889,5253
1890,20288
1891,5217
1892,15599
1893,15880
1894,28352
1895,29311
1896,16769
1897,23643
1898,27064
1899,16468
1900,25443
1901,26218
1902,25023
1903,22416
1904,23279
1905,19295
1906,29829
1907,8625
1908,29605
1909,17072
1910,3714
1911,5195
1912,15292
1913,12817
1914,3267
1915,13373
1916,12039
1917,22374
1918,22170
1919,21260
1920,25291
1921,15028
1922,22266
1923,25550
1924,5730
1925,22233
1926,10523
1927,2993
1928,15771
1929,18090
1930,11056
1931,9297
1932,23255
1933,8701
1934,25630
1935,23982
1936,13651
1937,5605
1938,13286
1939,27256
1940,24637
1941,9459
1942,18474
1943,5424
1944,20998
1945,23152
1946,3365
1947,23895
1948,3073
1949,22915
1950,13626
1951,13125
1952,15875
1953,13803
1954,11401
1955,15031
1956,16921
1957,140
1958,27011
1959,14959
1960,1200
1961,23678
1962,14696
1963,26951
1964,4243
1965,29971
1966,24683
1967,2551
1968,7286
1969,22671
1970,9663
1971,26843
1972,15167
1973,18619
1974,17645
1975,14043
1976,5801
1977,15954
1978,3329
1979,23515
1980,12063
1981,12923
1982,12067
1983,18942
1984,29017
1985,29322
1986,5116
1987,10606
1988,2705
1989,6000
1990,12492
1991,9793
1992,19185
1993,25895
1994,165
1995,4096
1996,1233
1997,2503
1998,23184
1999,27471
2000,1260
2001,27511
2002,17724
2003,12104
2004,23018
2005,27776
2006,18442
2007,5316
2008,6802
2009,7911
2010,26344
2011,8237
2012,15630
2013,18704
2014,14516
2015,9468
2016,12688
2017,29159
2018,1181
2019,27835
2020,13634
2021,5952
2022,17727
2023,631
2024,25148
2025,4297
2026,8127
2027,24444
2028,4877
2029,17233
2030,12707
2031,4682
2032,23745
2033,8287
2034,25578
2035,6847
2036,25009
2037,29659
2038,3645
2039,17749
2040,26762
2041,13772
2042,6796
2043,11683
2044,18486
2045,22545
2046,9878
2047,5574
2048,21668
2049,26455
2050,11003
2051,16467
2052,7371
2053,7314
2054,17502
2055,3775
2056,23825
2057,25087
2058,3223
2059,27059
2060,16336
2061,15449
2062,15196
2063,21559
2064,14683
2065,16911
2066,9299
2067,15970
2068,5529
2069,24833
2070,5601
2071,1134
2072,23859
2073,3325
2074,17542
2075,331
2076,18501
2077,26018
2078,5546
2079,26569
2080,12952
2081,24589
2082,3553
2083,13295
2084,29832
2085,14138
2086,16735
2087,24538
2088,3070
2089,25953
2090,12993
2091,23375
2092,29104
2093,29793
2094,9896
2095,21189
2096,17464
2097,6366
2098,245
2099,26324
2100,12151
2101,17240
2102,13811
2103,28287
2104,15792
2105,25234
2106,13181
2107,16641
2108,26810
2109,19087
2110,5879
2111,28131
2112,20033
2113,16653
2114,23408
2115,19205
2116,5900
2117,14606
2118,22371
2119,5103
2120,10732
2121,15247
2122,21691
2123,16798
2124,7159
2125,9275
2126,24630
2127,2115
2128,16360
2129,16840
2130,26076
2131,23041
2132,29087
2133,29517
2134,12517
2135,18994
2136,24912
2137,12615
2138,27403
2139,27272
2140,9413
2141,8370
2142,14037
2143,9570
2144,14651
2145,28202
2146,11446
2147,24448
2148,23460
2149,11800
2150,28714
2151,10567
2152,11140
2153,10697
2154,25155
2155,13409
2156,5866
2157,4614
2158,20328
2159,5425
2160,29160
2161,24526
2162,4613
2163,2628
2164,14677
2165,13416
2166,21824
2167,12714
2168,18751
2169,29425
2170,25050
2171,467
2172,14281
2173,8588
2174,12278
2175,15706
2176,18190
2177,17600
2178,19379
2179,307
2180,25133
2181,22420
2182,19457
2183,26670
2184,21077
2185,8984
2186,25467
2187,16495
2188,29495
2189,24567
2190,11651
2191,6967
2192,27746
2193,21563
2194,28755
2195,22594
2196,13132
2197,17945
2198,1834
2199,6421
2200,16272
2201,29863
2202,10470
2203,6919
2204,17180
2205,29442
2206,11195
2207,2534
2208,11285
2209,4625
2210,21861
2211,28811
2212,21365
2213,22899
2214,6856
2215,20710
2216,17738
2217,22221
2218,18093
2219,7796
2220,8683
2221,14055
2222,12253
2223,12897
2224,29715
2225,14540
2226,2619
2227,26016
2228,20007
2229,17580
2230,18082
2231,22793
2232,18127
2233,24685
2234,1106
2235,4078
2236,10576
2237,15773
2238,23017
2239,26797
2240,25688
2241,5936
2242,28420
2243,13114
2244,29031
2245,25809
2246,6385
2247,22554
2248,28400
2249,4895
2250,17622
2251,17635
2252,27693
2253,10656
2254,3305
2255,29292
2256,28243
2257,6059
2258,8694
2259,22767
2260,22006
2261,18336
2262,27024
2263,22478
2264,2898
2265,6173
2266,10842
2267,25723
2268,15647
2269,27229
2270,19698
2271,26435
2272,18209
2273,7844
2274,15646
2275,20173
2276,8324
2277,10436
2278,23282
2279,9839
2280,29746
2281,12470
2282,26492
2283,16363
2284,4660
2285,16257
2286,6875
2287,15964
2288,25757
2289,24287
2290,26483
2291,29569
2292,6609
2293,24639
2294,11725
2295,780
2296,16972
2297,12730
2298,8320
2299,23149
2300,180
2301,26866
2302,5482
2303,26679
2304,11282
2305,20805
2306,3191
2307,10864
2308,5812
2309,24199
2310,19720
2311,8199
2312,10258
2313,19263
2314,6685
2315,22065
2316,19784
2317,24783
2318,3638
2319,10073
2320,21428
2321,12703
2322,14950
2323,24870
2324,27095
2325,10133
2326,16766
2327,19328
2328,6960
2329,16792
2330,5897
2331,1933
2332,16787
2333,7223
2334,23535
2335,20947
2336,27792
2337,21326
2338,5618
2339,15243
2340,20722
2341,21234
2342,17712
2343,10311
2344,16511
2345,29367
2346,20172
2347,18944
2348,970
2349,4936
2350,19174
2351,26200
2352,3323
2353,16431
2354,16580
2355,7153
2356,4991
2357,6668
2358,12683
2359,4841
2360,21418
2361,82
2362,14690
2363,21753
2364,3200
2365,23625
2366,890
2367,29242
2368,20051
2369,23222
2370,29720
2371,13439
2372,1321
2373,5385
2374,12000
2375,15719
2376,7771
2377,26119
2378,29675
2379,5540
2380,24560
2381,25433
2382,10369
2383,16754
2384,15372
2385,8601
2386,214
2387,19978
2388,28613
2389,23698
2390,16127
2391,3329
2392,15295
2393,12541
2394,27405
2395,15552
2396,16272
2397,21242
2398,4155
2399,2827
2400,17019
2401,8481
2402,4181
2403,20695
2404,18563
2405,19824
2406,18837
2407,17919
2408,20145
2409,2288
2410,12941
2411,16509
2412,17717
2413,1374
2414,413
2415,4271
2416,15658
2417,6356
2418,26562
2419,14766
2420,2029
2421,27577
2422,5944
2423,11170
2424,11267
2425,647
2426,2697
2427,18183
2428,18409
2429,28109
2430,312
2431,28798
2432,9304
2433,11777
2434,14532
2435,16206
2436,19179
2437,30000
2438,8130
2439,8108
2440,20214
2441,23539
2442,9127
2443,11950
2444,3049
2445,21437
2446,6804
2447,16555
2448,3549
2449,3136
2450,20356
2451,20433
2452,13949
2453,17282
2454,18344
2455,14882
2456,8298
2457,16057
2458,1771
2459,21640
2460,8526
2461,7756
2462,18209
2463,13179
2464,27749
2465,15497
2466,14814
2467,23565
2468,28373
2469,4972
2470,21566
2471,8777
2472,3328
2473,17530
2474,1299
2475,19313
2476,29647
2477,24687
2478,3364
2479,20252
2480,16660
2481,24455
2482,22568
2483,21603
2484,8328
2485,16100
2486,196
2487,19229
2488,8870
2489,24424
2490,14809
2491,26909
2492,29531
2493,7670
2494,9667
2495,19946
2496,24957
2497,26134
2498,12539
2499,19174
2500,5257
2501,14428
2502,8701
2503,25739
2504,16557
2505,11613
2506,2489
2507,16903
2508,16390
2509,18177
2510,5335
