Index,Value
1937,27093
1938,20650
1939,2918
1940,7908
1941,10327
1942,26160
1943,12196
1944,14136
1945,13618
1946,4256
1947,2910
1948,3481
1949,8632
1950,21434
1951,19566
1952,18038
1953,21936
1954,4178
1955,29638
1956,27692
1957,17064
1958,19852
1959,24391
1960,10447
1961,28683
1962,29648
1963,3496
1964,23654
1965,25813
1966,28362
1967,54
1968,20668
1969,4117
1970,18696
1971,17437
1972,9199
1973,5931
1974,18577
1975,8030
1976,28876
1977,26940
1978,616
1979,10568
1980,2755
1981,25443
1982,19500
1983,21297
1984,17829
1985,15171
1986,870
1987,16351
1988,17790
1989,3759
1990,544
1991,9825
1992,15411
1993,2065
1994,24433
1995,26338
1996,8042
1997,17239
1998,19026
1999,4257
2000,17518
2001,4685
2002,2676
2003,15584
2004,4293
2005,6042
2006,7339
2007,21895
2008,11904
2009,17608
2010,6823
2011,27218
2012,25140
2013,1932
2014,28966
2015,10739
2016,8703
2017,7768
2018,6694
2019,16661
2020,25387
2021,27525
2022,6861
2023,27706
2024,4289
2025,14180
2026,7911
2027,17347
2028,13354
2029,2399
2030,12539
2031,25695
2032,28327
2033,2850
2034,22354
2035,22574
2036,8219
2037,15645
2038,22325
2039,7829
2040,1412
2041,9582
2042,20353
2043,16568
2044,8071
2045,963
2046,18631
2047,29246
2048,13514
2049,21718
2050,3849
2051,5373
2052,19661
2053,4863
2054,5874
2055,1502
2056,15134
2057,23852
2058,4638
2059,24434
2060,10586
2061,24309
2062,24303
2063,25193
2064,3254
2065,4541
2066,14859
2067,19111
2068,19700
2069,13353
2070,8297
2071,4011
2072,12143
2073,11819
2074,6356
2075,14410
2076,15324
2077,15409
2078,26428
2079,6768
2080,21741
2081,23980
2082,5318
2083,13221
2084,97
2085,14272
2086,8567
2087,25439
2088,12729
2089,15139
2090,24711
2091,12889
2092,16384
2093,28211
2094,23228
2095,23622
2096,2849
2097,14462
2098,13476
2099,24357
2100,26244
2101,916
2102,6000
2103,2544
2104,41
2105,15614
2106,16821
2107,13193
2108,22386
2109,9862
2110,11873
2111,5700
2112,4572
2113,10239
2114,28712
2115,18310
2116,13358
2117,16244
2118,3661
2119,514
2120,1394
2121,5521
2122,2620
2123,24508
2124,7726
2125,12284
2126,14519
2127,4241
2128,17194
2129,21298
2130,24042
2131,16020
2132,20578
2133,26378
2134,11697
2135,4616
2136,3238
2137,8667
2138,10781
2139,28886
2140,11558
2141,3965
2142,18948
2143,7749
2144,25569
2145,5716
2146,4363
2147,8857
2148,20884
2149,3974
2150,13269
2151,16572
2152,7489
2153,606
2154,16918
2155,23405
2156,17840
2157,8510
2158,25055
2159,23302
2160,9386
2161,21
2162,4279
2163,20335
2164,14378
2165,13164
2166,7457
2167,4659
2168,6503
2169,21419
2170,17386
2171,23986
2172,6884
2173,17304
2174,18068
2175,12106
2176,22305
2177,16174
2178,24065
2179,11180
2180,23661
2181,15845
2182,17585
2183,8031
2184,8545
2185,9989
2186,25430
2187,28886
2188,12104
2189,3943
2190,15665
2191,22646
2192,620
2193,3637
2194,25371
2195,17142
2196,12881
2197,28564
2198,8662
2199,12256
2200,27128
2201,4094
2202,16772
2203,27065
2204,11578
2205,27489
2206,12917
2207,9974
2208,15030
2209,15475
2210,7048
2211,21256
2212,17618
2213,10405
2214,29277
2215,15553
2216,17822
2217,8090
2218,7399
2219,23067
2220,13796
2221,9438
2222,155
2223,4094
2224,21595
2225,17546
2226,4731
2227,5903
2228,26098
2229,7786
2230,17775
2231,11801
2232,8459
2233,20458
2234,26710
2235,5632
2236,21043
2237,19245
2238,78
2239,20045
2240,16963
2241,15977
2242,10128
2243,15958
2244,4425
2245,18585
2246,3427
2247,27933
2248,18303
2249,28887
2250,22114
2251,4992
2252,18898
2253,21225
2254,2232
2255,8119
2256,23525
2257,9593
2258,5255
2259,13197
2260,25733
2261,3455
2262,790
2263,23007
2264,29451
2265,2568
2266,13212
2267,26141
2268,19122
2269,23600
2270,6839
2271,15091
2272,10861
2273,2747
2274,20348
2275,12972
2276,17063
2277,14099
2278,15760
2279,28654
2280,4100
2281,13491
2282,24775
2283,26113
2284,4124
2285,24272
2286,25832
2287,17703
2288,15400
2289,20538
2290,20489
2291,19935
2292,18934
2293,15102
2294,3640
2295,694
2296,5463
2297,10568
2298,21193
2299,19922
2300,17277
2301,18453
2302,3742
2303,817
2304,26433
2305,27654
2306,24576
2307,5938
2308,3062
2309,10308
2310,2729
2311,6782
2312,21439
2313,13017
2314,64
2315,10318
2316,27115
2317,14663
2318,17788
2319,14699
2320,13001
2321,6589
2322,168
2323,1271
2324,28082
2325,9188
2326,22872
2327,21743
2328,21615
2329,23647
2330,5090
2331,8998
2332,6052
2333,12037
2334,10140
2335,4861
2336,15312
2337,13248
2338,28030
2339,7804
2340,9421
2341,22509
2342,14686
2343,4965
2344,27076
2345,26631
2346,28393
2347,23427
2348,24905
2349,7178
2350,23894
2351,5531
2352,7615
2353,11532
2354,19498
2355,9227
2356,24231
2357,27571
2358,20757
2359,21405
2360,1399
2361,16262
2362,16447
2363,11451
2364,21813
2365,18603
2366,3833
2367,2784
2368,12839
2369,24861
2370,2974
2371,26392
2372,28822
2373,1155
2374,15041
2375,11388
2376,13209
2377,3630
2378,16932
2379,29848
2380,24515
2381,25250
2382,22026
2383,23694
2384,14509
2385,125
2386,26184
2387,10750
2388,16701
2389,11050
2390,22426
2391,9628
2392,24047
2393,20708
2394,9566
2395,14084
2396,8080
2397,26185
2398,21796
2399,25144
2400,12749
2401,23259
2402,15431
2403,20970
2404,15966
2405,12687
2406,3754
2407,26505
2408,13378
2409,6426
2410,14075
2411,23442
2412,26499
2413,25014
2414,21801
2415,23252
2416,26692
2417,15293
2418,21198
2419,13274
2420,1035
2421,22455
2422,2394
2423,29259
2424,3010
2425,1722
2426,16393
2427,18158
2428,29910
2429,9954
2430,25019
2431,21058
2432,2421
2433,24009
2434,6062
2435,15760
2436,20333
2437,3547
2438,13743
2439,3619
2440,2330
2441,2441
2442,22614
2443,21758
2444,4139
2445,5002
2446,13691
2447,9289
2448,9682
2449,14961
2450,25989
2451,13184
2452,14997
2453,29763
2454,14998
2455,14638
2456,12288
2457,4411
2458,2223
2459,23694
2460,1259
2461,182
2462,16101
2463,25641
2464,15015
2465,22469
2466,7428
2467,7570
2468,23182
2469,16024
2470,4787
2471,15267
2472,20242
2473,4584
2474,16139
2475,2978
2476,7207
2477,1505
2478,8762
2479,1168
2480,6876
2481,25203
2482,17309
2483,10405
2484,4716
2485,6904
2486,1497
2487,470
2488,4513
2489,3432
2490,28386
2491,3749
2492,23610
2493,15558
2494,4297
2495,16296
2496,28498
2497,14194
2498,5454
2499,525
2500,16239
2501,15966
2502,10782
2503,11644
2504,16740
2505,8391
2506,20007
2507,6101
2508,29872
2509,29622
2510,8947
2511,15774
